eaf_filename,participant,transcription,transcription_id,xds,sampling_type,is_silent,VIHI_ID,group,utterance_clean,utt_num
VI_013_206.eaf,FA1,hi.,a234,C,random,N,VI_013_206,VI,hi,12757
VI_013_206.eaf,FA1,hi G@l.,a235,C,random,N,VI_013_206,VI,hi Gl,12758
VI_013_206.eaf,FA1,did you have a little cat nap there?,a236,C,random,N,VI_013_206,VI,did you have a little cat nap there,12759
VI_013_206.eaf,FA1,a little cat nap?,a237,C,random,N,VI_013_206,VI,a little cat nap,12760
VI_013_206.eaf,FA1,how are the strawberries?,a238,C,random,N,VI_013_206,VI,how are the strawberries,12761
VI_013_206.eaf,FC1,good.,a254,A,random,N,VI_013_206,VI,good,12762
VI_013_206.eaf,FA1,good?,a239,C,random,N,VI_013_206,VI,good,12763
VI_013_206.eaf,FA1,Georgia girl &=cluckstongue.,a240,C,random,N,VI_013_206,VI,Georgia girl ,12764
VI_013_206.eaf,FA1,let's not go to sleep so you can take your big nap.,a241,C,random,N,VI_013_206,VI,let's not go to sleep so you can take your big nap,12765
VI_013_206.eaf,FA1,hm?,a308,C,random,N,VI_013_206,VI,hm,12766
VI_013_206.eaf,FC1,what are we gonna-?,a333,A,random,N,VI_013_206,VI,what are we gonna,12767
VI_013_206.eaf,FA1,"uh, I think cookies.",a309,C,random,N,VI_013_206,VI,uh I think cookies,12768
VI_013_206.eaf,FC1,yay.,a334,A,random,N,VI_013_206,VI,yay,12769
VI_013_206.eaf,FA1,"um, I think it's on wednesday.",a310,C,random,N,VI_013_206,VI,um I think it's on wednesday,12770
VI_013_206.eaf,FA1,maybe we'll do that.,a312,C,random,N,VI_013_206,VI,maybe we'll do that,12771
VI_013_206.eaf,FA1,maybe you and I can go to target?,a313,C,random,N,VI_013_206,VI,maybe you and I can go to target,12772
VI_013_206.eaf,FA1,maybe tomorrow?,a314,C,random,N,VI_013_206,VI,maybe tomorrow,12773
VI_013_206.eaf,FA1,"yes, no, maybe so?",a315,C,random,N,VI_013_206,VI,yes no maybe so,12774
VI_013_206.eaf,FC1,yeah.,a335,A,random,N,VI_013_206,VI,yeah,12775
VI_013_206.eaf,FC1,can I have some water?,a336,A,random,N,VI_013_206,VI,can I have some water,12776
VI_013_206.eaf,FA1,sure.,a316,C,random,N,VI_013_206,VI,sure,12777
VI_013_206.eaf,FA1,tell me what you did today besides color and play.,a317,C,random,N,VI_013_206,VI,tell me what you did today besides color and play,12778
VI_013_206.eaf,FC1,I just colored and played.,a337,A,random,N,VI_013_206,VI,I just colored and played,12779
VI_013_206.eaf,FA1,and then you have to tell me something else.,a318,C,random,N,VI_013_206,VI,and then you have to tell me something else,12780
VI_013_206.eaf,FC1,mm.,a666,A,random,N,VI_013_206,VI,mm,12781
VI_013_206.eaf,FC1,and then I fell over xxx.,a338,A,random,N,VI_013_206,VI,and then I fell over ,12782
VI_013_206.eaf,FA1,that's play.,a319,C,random,N,VI_013_206,VI,that's play,12783
VI_013_206.eaf,FA1,did you make anything?,a320,C,random,N,VI_013_206,VI,did you make anything,12784
VI_013_206.eaf,FC1,hm.,a339,A,random,N,VI_013_206,VI,hm,12785
VI_013_206.eaf,FC1,no xxx.,a340,A,random,N,VI_013_206,VI,no ,12786
VI_013_206.eaf,FA1,huh?,a321,C,random,N,VI_013_206,VI,huh,12787
VI_013_206.eaf,FC1,um.,a342,A,random,N,VI_013_206,VI,um,12788
VI_013_206.eaf,FA1,did you make anything?,a322,C,random,N,VI_013_206,VI,did you make anything,12789
VI_013_206.eaf,FC1,ah!,a343,A,random,N,VI_013_206,VI,ah,12790
VI_013_206.eaf,FA1,hm?,a323,C,random,N,VI_013_206,VI,hm,12791
VI_013_206.eaf,FC1,can you see if I xxx water xxx.,a344,A,random,N,VI_013_206,VI,can you see if I  water ,12792
VI_013_206.eaf,FA1,are you guys starting to talk about Easter?,a324,C,random,N,VI_013_206,VI,are you guys starting to talk about Easter,12793
VI_013_206.eaf,FC1,"oh, what did you say?",a345,A,random,N,VI_013_206,VI,oh what did you say,12794
VI_013_206.eaf,FA1,"you know, Easter is going to be next sunday.",a325,C,random,N,VI_013_206,VI,you know Easter is going to be next sunday,12795
VI_013_206.eaf,FC1,oh!,a346,A,random,N,VI_013_206,VI,oh,12796
VI_013_206.eaf,FA1,the Easter bunny's gonna come.,a326,C,random,N,VI_013_206,VI,the Easter bunny's gonna come,12797
VI_013_206.eaf,FA1,so remember we have to write him a note to let him know that we're going to be at Nana and Gaga's house.,a327,C,random,N,VI_013_206,VI,so remember we have to write him a note to let him know that we're going to be at Nana and Gaga's house,12798
VI_013_206.eaf,FA1,so for him to go to Nana and Gaga's house and not come to our house.,a329,C,random,N,VI_013_206,VI,so for him to go to Nana and Gaga's house and not come to our house,12799
VI_013_206.eaf,FC1,is the Easter bunny gonna come to our house too?,a347,A,random,N,VI_013_206,VI,is the Easter bunny gonna come to our house too,12800
VI_013_206.eaf,FA1,"uh, no, he's just going to go to wherever you are.",a330,C,random,N,VI_013_206,VI,uh no he's just going to go to wherever you are,12801
VI_013_206.eaf,FA1,so we'll just have to tell him that we're at uh Nana and Gaga's.,a331,C,random,N,VI_013_206,VI,so we'll just have to tell him that we're at uh Nana and Gaga's,12802
VI_013_206.eaf,FA1,okay?,a332,C,random,N,VI_013_206,VI,okay,12803
VI_013_206.eaf,FA1,"it's pretty, Elle.",a396,C,random,N,VI_013_206,VI,it's pretty Elle,12804
VI_013_206.eaf,FA1,"ooh, I like that.",a397,C,random,N,VI_013_206,VI,ooh I like that,12805
VI_013_206.eaf,FC1,look at what I drew!,a415,A,random,N,VI_013_206,VI,look at what I drew,12806
VI_013_206.eaf,FA1,"I really like that, Elle.",a398,C,random,N,VI_013_206,VI,I really like that Elle,12807
VI_013_206.eaf,FC1,&=laughs.,a416,A,random,N,VI_013_206,VI,,12808
VI_013_206.eaf,FA1,that's cool.,a399,C,random,N,VI_013_206,VI,that's cool,12809
VI_013_206.eaf,FC1,can I have this one?,a418,A,random,N,VI_013_206,VI,can I have this one,12810
VI_013_206.eaf,FA1,yes.,a400,C,random,N,VI_013_206,VI,yes,12811
VI_013_206.eaf,FA1,xxx beautiful backdrop.,a401,C,random,N,VI_013_206,VI, beautiful backdrop,12812
VI_013_206.eaf,FC1,do they want any blue?,a421,A,random,N,VI_013_206,VI,do they want any blue,12813
VI_013_206.eaf,FA1,yeah.,a402,C,random,N,VI_013_206,VI,yeah,12814
VI_013_206.eaf,FA1,"sorry, G@l.",a472,C,random,N,VI_013_206,VI,sorry Gl,12815
VI_013_206.eaf,FA1,"I've gotta cut your toenails, baby.",a403,C,random,N,VI_013_206,VI,I've gotta cut your toenails baby,12816
VI_013_206.eaf,FA1,are you not gonna let me?,a404,C,random,N,VI_013_206,VI,are you not gonna let me,12817
VI_013_206.eaf,FC1,"Mama, I don't like that.",a423,A,random,N,VI_013_206,VI,Mama I don't like that,12818
VI_013_206.eaf,FA1,mm I know.,a664,C,random,N,VI_013_206,VI,mm I know,12819
VI_013_206.eaf,FA1,yeah.,a405,C,random,N,VI_013_206,VI,yeah,12820
VI_013_206.eaf,FA1,"you are just moving and grooving, sister.",a406,C,random,N,VI_013_206,VI,you are just moving and grooving sister,12821
VI_013_206.eaf,FA1,xxx coming.,a407,C,random,N,VI_013_206,VI, coming,12822
VI_013_206.eaf,FA1,&=babbles.,a647,C,random,N,VI_013_206,VI,,12823
VI_013_206.eaf,FA1,&=babbles.,a648,C,random,N,VI_013_206,VI,,12824
VI_013_206.eaf,MA1,are you playing your piano?,a515,C,random,N,VI_013_206,VI,are you playing your piano,12825
VI_013_206.eaf,MA1,your piano.,a516,C,random,N,VI_013_206,VI,your piano,12826
VI_013_206.eaf,MA1,your piano.,a517,C,random,N,VI_013_206,VI,your piano,12827
VI_013_206.eaf,MAE,Georgia hear the birds?,a1420,C,high-volubility,N,VI_013_206,VI,Georgia hear the birds,12828
VI_013_206.eaf,FC1,&=hollers.,a1386,O,high-volubility,N,VI_013_206,VI,,12829
VI_013_206.eaf,FAE,oh yeah I do.,a1399,B,high-volubility,N,VI_013_206,VI,oh yeah I do,12830
VI_013_206.eaf,MAE,you do you waving to the birds?,a1421,C,high-volubility,N,VI_013_206,VI,you do you waving to the birds,12831
VI_013_206.eaf,MAE,hey birds.,a1422,C,high-volubility,N,VI_013_206,VI,hey birds,12832
VI_013_206.eaf,FC1,&=hollers.,a1387,O,high-volubility,N,VI_013_206,VI,,12833
VI_013_206.eaf,FAE,tweet tweet.,a1400,C,high-volubility,N,VI_013_206,VI,tweet tweet,12834
VI_013_206.eaf,FC1,&=hollers.,a1388,O,high-volubility,N,VI_013_206,VI,,12835
VI_013_206.eaf,MAE,hey birds.,a1423,C,high-volubility,N,VI_013_206,VI,hey birds,12836
VI_013_206.eaf,FAE,she looks tired.,a1401,A,high-volubility,N,VI_013_206,VI,she looks tired,12837
VI_013_206.eaf,MAE,yay.,a1424,C,high-volubility,N,VI_013_206,VI,yay,12838
VI_013_206.eaf,FAE,&=laughs.,a1402,C,high-volubility,N,VI_013_206,VI,,12839
VI_013_206.eaf,FA1,no she's she woke up a little while ago.,a1366,A,high-volubility,N,VI_013_206,VI,no she's she woke up a little while ago,12840
VI_013_206.eaf,MAE,okay.,a1425,A,high-volubility,N,VI_013_206,VI,okay,12841
VI_013_206.eaf,FA1,she's just relaxing.,a1367,A,high-volubility,N,VI_013_206,VI,she's just relaxing,12842
VI_013_206.eaf,FAE,I think xxx-.,a1403,A,high-volubility,N,VI_013_206,VI,I think ,12843
VI_013_206.eaf,MAE,can she hear this?,a1426,A,high-volubility,N,VI_013_206,VI,can she hear this,12844
VI_013_206.eaf,FAE,ah do you feel the sun?,a1404,B,high-volubility,N,VI_013_206,VI,ah do you feel the sun,12845
VI_013_206.eaf,MAE,birds?,a1427,B,high-volubility,N,VI_013_206,VI,birds,12846
VI_013_206.eaf,FA1,mm-hm.,a1368,A,high-volubility,N,VI_013_206,VI,mmhm,12847
VI_013_206.eaf,FAE,"you lucky kids, <y'all> [: you all] got sunshine.",a1405,B,high-volubility,N,VI_013_206,VI,you lucky kids   you all got sunshine,12848
VI_013_206.eaf,MAE,yeah.,a1429,B,high-volubility,N,VI_013_206,VI,yeah,12849
VI_013_206.eaf,FAE,we've just had thunderstorms and rain-.,a1406,B,high-volubility,N,VI_013_206,VI,we've just had thunderstorms and rain,12850
VI_013_206.eaf,MAE,yeah.,a1430,B,high-volubility,N,VI_013_206,VI,yeah,12851
VI_013_206.eaf,FAE,-on and off all day long.,a1407,B,high-volubility,N,VI_013_206,VI,on and off all day long,12852
VI_013_206.eaf,FAE,yes we have.,a1408,C,high-volubility,N,VI_013_206,VI,yes we have,12853
VI_013_206.eaf,MAE,you talking to the birds Georgia?,a1431,C,high-volubility,N,VI_013_206,VI,you talking to the birds Georgia,12854
VI_013_206.eaf,FA1,yeah do you hear the birds and then you hear Elle-.,a1369,C,high-volubility,N,VI_013_206,VI,yeah do you hear the birds and then you hear Elle,12855
VI_013_206.eaf,MAE,the birds?,a1432,C,high-volubility,N,VI_013_206,VI,the birds,12856
VI_013_206.eaf,FA1,-in her swimming pool?,a1370,C,high-volubility,N,VI_013_206,VI,in her swimming pool,12857
VI_013_206.eaf,MAE,hear those birds.,a1433,C,high-volubility,N,VI_013_206,VI,hear those birds,12858
VI_013_206.eaf,FAE,oh are you gonna go sploosh splash someday soon I hope when it get-.,a1409,B,high-volubility,N,VI_013_206,VI,oh are you gonna go sploosh splash someday soon I hope when it get,12859
VI_013_206.eaf,FA1,I think so.,a1371,A,high-volubility,N,VI_013_206,VI,I think so,12860
VI_013_206.eaf,MAE,good.,a1434,B,high-volubility,N,VI_013_206,VI,good,12861
VI_013_206.eaf,FAE,woo that would be fun.,a1411,B,high-volubility,N,VI_013_206,VI,woo that would be fun,12862
VI_013_206.eaf,FAE,how is she doing with the cranial band?,a1412,A,high-volubility,N,VI_013_206,VI,how is she doing with the cranial band,12863
VI_013_206.eaf,FA1,um she's good I mean she really hasn't like skipped a beat I mean thankfully.,a1372,A,high-volubility,N,VI_013_206,VI,um she's good I mean she really hasn't like skipped a beat I mean thankfully,12864
VI_013_206.eaf,FAE,oh good she's sleeping okay?,a1413,A,high-volubility,N,VI_013_206,VI,oh good she's sleeping okay,12865
VI_013_206.eaf,MAE,no more rubbing?,a1435,A,high-volubility,N,VI_013_206,VI,no more rubbing,12866
VI_013_206.eaf,FA1,no.,a1373,A,high-volubility,N,VI_013_206,VI,no,12867
VI_013_206.eaf,FA1,all-.,a1374,A,high-volubility,N,VI_013_206,VI,all,12868
VI_013_206.eaf,FA1,all good they said-.,a1375,A,high-volubility,N,VI_013_206,VI,all good they said,12869
VI_013_206.eaf,FA1,I took her back Wednesday and they said we're probably at the halfway point.,a1376,A,high-volubility,N,VI_013_206,VI,I took her back Wednesday and they said we're probably at the halfway point,12870
VI_013_206.eaf,FA1,so maybe four to s-.,a1377,A,high-volubility,N,VI_013_206,VI,so maybe four to s,12871
VI_013_206.eaf,FAE,okay.,a1415,A,high-volubility,N,VI_013_206,VI,okay,12872
VI_013_206.eaf,FA1,four to six more weeks.,a1378,A,high-volubility,N,VI_013_206,VI,four to six more weeks,12873
VI_013_206.eaf,FAE,okay.,a1416,A,high-volubility,N,VI_013_206,VI,okay,12874
VI_013_206.eaf,MAE,okay.,a1437,A,high-volubility,N,VI_013_206,VI,okay,12875
VI_013_206.eaf,FAE,that's good.,a1417,A,high-volubility,N,VI_013_206,VI,that's good,12876
VI_013_206.eaf,FA1,yeah.,a1379,A,high-volubility,N,VI_013_206,VI,yeah,12877
VI_013_206.eaf,FAE,ye-.,a1418,A,high-volubility,N,VI_013_206,VI,ye,12878
VI_013_206.eaf,FA1,so hopefully maybe she'll hit like a growth spurt.,a1380,A,high-volubility,N,VI_013_206,VI,so hopefully maybe she'll hit like a growth spurt,12879
VI_013_206.eaf,FC1,&=hollers.,a1395,O,high-volubility,N,VI_013_206,VI,,12880
VI_013_206.eaf,FA1,another growth spurt and she'll we won't have to get like a second one.,a1381,A,high-volubility,N,VI_013_206,VI,another growth spurt and she'll we won't have to get like a second one,12881
VI_013_206.eaf,FC1,&=hollers.,a1396,O,high-volubility,N,VI_013_206,VI,,12882
VI_013_206.eaf,MAE,ah.,a1438,A,high-volubility,N,VI_013_206,VI,ah,12883
VI_013_206.eaf,FA1,this-.,a1382,A,high-volubility,N,VI_013_206,VI,this,12884
VI_013_206.eaf,FA1,xxx we really don't want to do that.,a1383,A,high-volubility,N,VI_013_206,VI, we really don't want to do that,12885
VI_013_206.eaf,MAE,yeah.,a1439,A,high-volubility,N,VI_013_206,VI,yeah,12886
VI_013_206.eaf,FA1,so.,a1384,A,high-volubility,N,VI_013_206,VI,so,12887
VI_013_206.eaf,MAE,yeah.,a1440,A,high-volubility,N,VI_013_206,VI,yeah,12888
VI_013_206.eaf,FAE,alright.,a1419,A,high-volubility,N,VI_013_206,VI,alright,12889
VI_013_206.eaf,MAE,well good.,a1441,A,high-volubility,N,VI_013_206,VI,well good,12890
VI_013_206.eaf,FA1,we'll see.,a1385,A,high-volubility,N,VI_013_206,VI,we'll see,12891
VI_013_206.eaf,MAE,listen to those loud birds Georgia.,a1442,C,high-volubility,N,VI_013_206,VI,listen to those loud birds Georgia,12892
VI_013_206.eaf,FC1,&=laughs.,a1397,O,high-volubility,N,VI_013_206,VI,,12893
VI_013_206.eaf,MAE,<Gaga> [: Grandpa] can hear them too.,a1443,C,high-volubility,N,VI_013_206,VI,  Grandpa can hear them too,12894
VI_013_206.eaf,FA1,mm-hm.,a1445,B,high-volubility,N,VI_013_206,VI,mmhm,12895
VI_013_206.eaf,FC1,Dad.,a1450,A,high-volubility,N,VI_013_206,VI,Dad,12896
VI_013_206.eaf,MAE,<Gaga> [: grandpa] hears the birds talking to Georgia.,a1456,C,high-volubility,N,VI_013_206,VI,  grandpa hears the birds talking to Georgia,12897
VI_013_206.eaf,FA1,yeah you hear Nana and <Gaga> [: grandpa]?,a1446,C,high-volubility,N,VI_013_206,VI,yeah you hear Nana and   grandpa,12898
VI_013_206.eaf,MAE,whoa I see.,a1878,C,high-volubility,N,VI_013_206,VI,whoa I see,12899
VI_013_206.eaf,FA1,yeah.,a1447,C,high-volubility,N,VI_013_206,VI,yeah,12900
VI_013_206.eaf,MAE,yeah.,a1457,B,high-volubility,N,VI_013_206,VI,yeah,12901
VI_013_206.eaf,MA1,that's a great splash.,a1452,C,high-volubility,N,VI_013_206,VI,that's a great splash,12902
VI_013_206.eaf,MAE,Georgia hears the birds talking to her.,a1458,B,high-volubility,N,VI_013_206,VI,Georgia hears the birds talking to her,12903
VI_013_206.eaf,FAE,and Georgia-.,a1453,C,high-volubility,N,VI_013_206,VI,and Georgia,12904
VI_013_206.eaf,MAE,yay.,a1459,C,high-volubility,N,VI_013_206,VI,yay,12905
VI_013_206.eaf,FAE,where are your puppy dogs?,a1454,C,high-volubility,N,VI_013_206,VI,where are your puppy dogs,12906
VI_013_206.eaf,FA1,um-.,a1448,A,high-volubility,N,VI_013_206,VI,um,12907
VI_013_206.eaf,FA1,-they're pouting.,a1449,A,high-volubility,N,VI_013_206,VI,they're pouting,12908
VI_013_206.eaf,FAE,&=laughs.,a1455,A,high-volubility,N,VI_013_206,VI,,12909
VI_013_206.eaf,FC1,&=laughs.,a1150,O,high-volubility,N,VI_013_206,VI,,12910
VI_013_206.eaf,FAE,as long as you got your card.,a1176,A,high-volubility,N,VI_013_206,VI,as long as you got your card,12911
VI_013_206.eaf,FC1,&=laughs.,a1151,O,high-volubility,N,VI_013_206,VI,,12912
VI_013_206.eaf,FA1,yeah.,a1098,A,high-volubility,N,VI_013_206,VI,yeah,12913
VI_013_206.eaf,FAE,to get-.,a1177,A,high-volubility,N,VI_013_206,VI,to get,12914
VI_013_206.eaf,FC1,&=hollers.,a1152,O,high-volubility,N,VI_013_206,VI,,12915
VI_013_206.eaf,FAE,-your-.,a1178,A,high-volubility,N,VI_013_206,VI,your,12916
VI_013_206.eaf,FAE,-um reservation.,a1179,A,high-volubility,N,VI_013_206,VI,um reservation,12917
VI_013_206.eaf,FC1,&=hollers.,a1153,O,high-volubility,N,VI_013_206,VI,,12918
VI_013_206.eaf,MAE,ticket.,a1204,A,high-volubility,N,VI_013_206,VI,ticket,12919
VI_013_206.eaf,MAE,yeah yeah.,a1205,A,high-volubility,N,VI_013_206,VI,yeah yeah,12920
VI_013_206.eaf,FAE,soon.,a1180,A,high-volubility,N,VI_013_206,VI,soon,12921
VI_013_206.eaf,FAE,when do <y'all> [: you all] go back for yours?,a1181,A,high-volubility,N,VI_013_206,VI,when do   you all go back for yours,12922
VI_013_206.eaf,FC1,&=laughs.,a1154,O,high-volubility,N,VI_013_206,VI,,12923
VI_013_206.eaf,FC1,&=hollers.,a1155,O,high-volubility,N,VI_013_206,VI,,12924
VI_013_206.eaf,FA1,I go Wednesday.,a1099,A,high-volubility,N,VI_013_206,VI,I go Wednesday,12925
VI_013_206.eaf,FAE,okay.,a1182,A,high-volubility,N,VI_013_206,VI,okay,12926
VI_013_206.eaf,FA1,and I guess John goes the same day I'm not sure.,a1100,A,high-volubility,N,VI_013_206,VI,and I guess John goes the same day I'm not sure,12927
VI_013_206.eaf,FAE,I have to-.,a1183,A,high-volubility,N,VI_013_206,VI,I have to,12928
VI_013_206.eaf,FC1,&=hollers.,a1156,O,high-volubility,N,VI_013_206,VI,,12929
VI_013_206.eaf,FA1,what it's like a-.,a1101,A,high-volubility,N,VI_013_206,VI,what it's like a,12930
VI_013_206.eaf,FAE,and what about-.,a1184,A,high-volubility,N,VI_013_206,VI,and what about,12931
VI_013_206.eaf,FC1,&=hollers.,a1157,O,high-volubility,N,VI_013_206,VI,,12932
VI_013_206.eaf,FA1,huh?,a1102,A,high-volubility,N,VI_013_206,VI,huh,12933
VI_013_206.eaf,FAE,and what about Parker?,a1185,A,high-volubility,N,VI_013_206,VI,and what about Parker,12934
VI_013_206.eaf,FA1,it's like at-.,a1103,A,high-volubility,N,VI_013_206,VI,it's like at,12935
VI_013_206.eaf,FA1,-four o clock.,a1104,A,high-volubility,N,VI_013_206,VI,four o clock,12936
VI_013_206.eaf,FA1,he um-.,a1105,A,high-volubility,N,VI_013_206,VI,he um,12937
VI_013_206.eaf,FC1,&=hollers.,a1158,O,high-volubility,N,VI_013_206,VI,,12938
VI_013_206.eaf,MA1,I do have to go get two more shots.,a1130,A,high-volubility,N,VI_013_206,VI,I do have to go get two more shots,12939
VI_013_206.eaf,FC1,&=hollers.,a1159,O,high-volubility,N,VI_013_206,VI,,12940
VI_013_206.eaf,MA1,in April you gotta take me.,a1131,A,high-volubility,N,VI_013_206,VI,in April you gotta take me,12941
VI_013_206.eaf,FC1,&=hollers.,a1160,O,high-volubility,N,VI_013_206,VI,,12942
VI_013_206.eaf,FC1,&=hollers.,a1161,O,high-volubility,N,VI_013_206,VI,,12943
VI_013_206.eaf,FA1,why?,a1106,A,high-volubility,N,VI_013_206,VI,why,12944
VI_013_206.eaf,MA1,because it's while I can't drive.,a1132,A,high-volubility,N,VI_013_206,VI,because it's while I can't drive,12945
VI_013_206.eaf,FC1,&=hollers.,a1162,O,high-volubility,N,VI_013_206,VI,,12946
VI_013_206.eaf,FA1,why do you have your-.,a1107,A,high-volubility,N,VI_013_206,VI,why do you have your,12947
VI_013_206.eaf,MA1,Barkley.,a1133,P,high-volubility,N,VI_013_206,VI,Barkley,12948
VI_013_206.eaf,MA1,Barkley.,a1134,P,high-volubility,N,VI_013_206,VI,Barkley,12949
VI_013_206.eaf,FA1,Barkely no.,a1108,P,high-volubility,N,VI_013_206,VI,Barkely no,12950
VI_013_206.eaf,MA1,stop.,a1135,P,high-volubility,N,VI_013_206,VI,stop,12951
VI_013_206.eaf,FAE,oh shit.,a1187,A,high-volubility,N,VI_013_206,VI,oh shit,12952
VI_013_206.eaf,FC1,&=hollers.,a1163,O,high-volubility,N,VI_013_206,VI,,12953
VI_013_206.eaf,FAE,&=laughs.,a1188,A,high-volubility,N,VI_013_206,VI,,12954
VI_013_206.eaf,FC1,&=hollers.,a1164,O,high-volubility,N,VI_013_206,VI,,12955
VI_013_206.eaf,FA1,well we just gave him a bath and now he's digging in the dirt.,a1109,A,high-volubility,N,VI_013_206,VI,well we just gave him a bath and now he's digging in the dirt,12956
VI_013_206.eaf,FC1,&=hollers.,a1165,O,high-volubility,N,VI_013_206,VI,,12957
VI_013_206.eaf,FC1,&=hollers.,a1166,O,high-volubility,N,VI_013_206,VI,,12958
VI_013_206.eaf,FA1,<cuz> [: because] he's mad he's pouting.,a1110,A,high-volubility,N,VI_013_206,VI,  because he's mad he's pouting,12959
VI_013_206.eaf,MAE,right.,a1206,A,high-volubility,N,VI_013_206,VI,right,12960
VI_013_206.eaf,FA1,you know um-.,a1111,A,high-volubility,N,VI_013_206,VI,you know um,12961
VI_013_206.eaf,MAE,he's looking for his-.,a1207,A,high-volubility,N,VI_013_206,VI,he's looking for his,12962
VI_013_206.eaf,MAE,he's looking for his blue ball.,a1208,A,high-volubility,N,VI_013_206,VI,he's looking for his blue ball,12963
VI_013_206.eaf,FA1,yeah.,a1112,A,high-volubility,N,VI_013_206,VI,yeah,12964
VI_013_206.eaf,MA1,Barkley.,a1136,P,high-volubility,N,VI_013_206,VI,Barkley,12965
VI_013_206.eaf,MAE,xxx oh it's something xxx.,a1209,A,high-volubility,N,VI_013_206,VI, oh it's something ,12966
VI_013_206.eaf,MA1,come out here buddy.,a1137,P,high-volubility,N,VI_013_206,VI,come out here buddy,12967
VI_013_206.eaf,FA1,uh ah.,a1113,P,high-volubility,N,VI_013_206,VI,uh ah,12968
VI_013_206.eaf,FA1,come here.,a1114,P,high-volubility,N,VI_013_206,VI,come here,12969
VI_013_206.eaf,MA1,come out here.,a1138,P,high-volubility,N,VI_013_206,VI,come out here,12970
VI_013_206.eaf,FA1,ugh.,a1115,A,high-volubility,N,VI_013_206,VI,ugh,12971
VI_013_206.eaf,FA1,he's a mess.,a1116,A,high-volubility,N,VI_013_206,VI,he's a mess,12972
VI_013_206.eaf,FC1,Dad.,a1167,A,high-volubility,N,VI_013_206,VI,Dad,12973
VI_013_206.eaf,FC1,watch xxx.,a1168,A,high-volubility,N,VI_013_206,VI,watch ,12974
VI_013_206.eaf,MA1,alright buddy oh you're all wet.,a1139,P,high-volubility,N,VI_013_206,VI,alright buddy oh you're all wet,12975
VI_013_206.eaf,MAE,yeah xxx in it.,a1210,A,high-volubility,N,VI_013_206,VI,yeah  in it,12976
VI_013_206.eaf,FAE,&=laughs.,a1189,A,high-volubility,N,VI_013_206,VI,,12977
VI_013_206.eaf,MA1,and you're all wet.,a1140,P,high-volubility,N,VI_013_206,VI,and you're all wet,12978
VI_013_206.eaf,FAE,I'm sorry.,a1190,A,high-volubility,N,VI_013_206,VI,I'm sorry,12979
VI_013_206.eaf,FC1,Dad.,a1169,A,high-volubility,N,VI_013_206,VI,Dad,12980
VI_013_206.eaf,FA1,it's alright.,a1117,A,high-volubility,N,VI_013_206,VI,it's alright,12981
VI_013_206.eaf,FC1,watch.,a1170,A,high-volubility,N,VI_013_206,VI,watch,12982
VI_013_206.eaf,MA1,yes I see.,a1141,C,high-volubility,N,VI_013_206,VI,yes I see,12983
VI_013_206.eaf,FA1,alright.,a1118,A,high-volubility,N,VI_013_206,VI,alright,12984
VI_013_206.eaf,FC1,watch.,a1171,A,high-volubility,N,VI_013_206,VI,watch,12985
VI_013_206.eaf,FA1,well.,a1119,A,high-volubility,N,VI_013_206,VI,well,12986
VI_013_206.eaf,MA1,yes.,a1142,C,high-volubility,N,VI_013_206,VI,yes,12987
VI_013_206.eaf,FA1,um-.,a1120,A,high-volubility,N,VI_013_206,VI,um,12988
VI_013_206.eaf,MA1,whoa.,a1143,C,high-volubility,N,VI_013_206,VI,whoa,12989
VI_013_206.eaf,FA1,I was calling earlier.,a1121,A,high-volubility,N,VI_013_206,VI,I was calling earlier,12990
VI_013_206.eaf,MAE,go have fun outside!,a1211,A,high-volubility,N,VI_013_206,VI,go have fun outside,12991
VI_013_206.eaf,FA1,okay.,a1122,A,high-volubility,N,VI_013_206,VI,okay,12992
VI_013_206.eaf,FA1,Elle you wanna tell <Gaga> [: Grandpa] bye?,a1123,C,high-volubility,N,VI_013_206,VI,Elle you wanna tell   Grandpa bye,12993
VI_013_206.eaf,FC1,bye!,a1172,A,high-volubility,N,VI_013_206,VI,bye,12994
VI_013_206.eaf,MAE,bye.,a1212,C,high-volubility,N,VI_013_206,VI,bye,12995
VI_013_206.eaf,FAE,bye.,a1192,C,high-volubility,N,VI_013_206,VI,bye,12996
VI_013_206.eaf,MAE,swimming girl.,a1213,C,high-volubility,N,VI_013_206,VI,swimming girl,12997
VI_013_206.eaf,FA1,well I'll um-.,a1124,A,high-volubility,N,VI_013_206,VI,well I'll um,12998
VI_013_206.eaf,FA1,I'll call you later I was just gonna talk to you about Easter.,a1125,A,high-volubility,N,VI_013_206,VI,I'll call you later I was just gonna talk to you about Easter,12999
VI_013_206.eaf,FA1,but then-.,a1126,A,high-volubility,N,VI_013_206,VI,but then,13000
VI_013_206.eaf,FA1,-mayhem ensued so.,a1127,A,high-volubility,N,VI_013_206,VI,mayhem ensued so,13001
VI_013_206.eaf,MAE,bye Georgia.,a1214,C,high-volubility,N,VI_013_206,VI,bye Georgia,13002
VI_013_206.eaf,FA1,you tell <Gaga> [: Grandpa] bye?,a1128,C,high-volubility,N,VI_013_206,VI,you tell   Grandpa bye,13003
VI_013_206.eaf,MAE,bye miss Georgia.,a1215,C,high-volubility,N,VI_013_206,VI,bye miss Georgia,13004
VI_013_206.eaf,FA1,say bye bye.,a1129,C,high-volubility,N,VI_013_206,VI,say bye bye,13005
