"","VIHI_ID","sentence","token","lemma","upos","CBOI_Mean","group"
"23263","VI_014_242","to like tie something up","tie","tie","NOUN",4.632653061,"VI"
"23264","VI_014_242","to like tie something up","up","up","ADV",3.962962963,"VI"
"23265","VI_014_242","so that","so","so","ADV",2.04,"VI"
"23266","VI_014_242","the way the push on","way","way","NOUN",1.8,"VI"
"23267","VI_014_242","the way the push on","push","push","NOUN",4.148148148,"VI"
"23268","VI_014_242","going going going","going","go","VERB",3.444444444,"VI"
"23269","VI_014_242","going going going","going","go","VERB",3.444444444,"VI"
"23270","VI_014_242","going going going","going","go","VERB",3.444444444,"VI"
"23271","VI_014_242","even harder","even","even","ADV",1.64,"VI"
"23272","VI_014_242","look at them theyre all dancing","look","look","VERB",4.565217391,"VI"
"23273","VI_014_242","why are they on the stage","why","why","ADV",3.038461538,"VI"
"23274","VI_014_242","why are they on the stage","stage","stage","NOUN",4,"VI"
"23275","VI_014_242","why dont they xxx","why","why","ADV",3.038461538,"VI"
"23276","VI_014_242","why dont they make a tuba concert","why","why","ADV",3.038461538,"VI"
"23277","VI_014_242","why dont they make a tuba concert","make","make","VERB",3.32,"VI"
"23278","VI_014_242","why dont they make a tuba concert","concert","concert","NOUN",3.166666667,"VI"
"23279","VI_037_868","alright diaper is on","diaper","diaper","NOUN",5.222222222,"VI"
"23280","VI_037_868","pants","pants","pants","NOUN",6.857142857,"VI"
"23281","VI_037_868","very good","very","very","ADV",2.035714286,"VI"
"23282","VI_037_868","very good","good","good","ADJ",3.375,"VI"
"23283","VI_037_868","feet down","feet","foot","NOUN",6.064516129,"VI"
"23284","VI_037_868","feet down","down","down","ADV",4.75,"VI"
"23285","VI_037_868","xxx up","up","up","ADV",3.962962963,"VI"
"23286","VI_037_868","where we <goin>","where","where","ADV",2.48,"VI"
"23287","VI_037_868","going","going","go","VERB",3.444444444,"VI"
"23288","VI_037_868","youre in such a good mood today whoa","youre","your","VERB",4,"VI"
"23289","VI_037_868","youre in such a good mood today whoa","good","good","ADJ",3.375,"VI"
"23290","VI_037_868","youre in such a good mood today whoa","mood","mood","NOUN",3.384615385,"VI"
"23291","VI_037_868","youre in such a good mood today whoa","today","today","NOUN",4.034482759,"VI"
"23292","VI_037_868","you bouncing","bouncing","bounce","NOUN",4.08,"VI"
"23293","VI_037_868","good job","good","good","ADJ",3.375,"VI"
"23294","VI_037_868","good job","job","job","NOUN",3.644444444,"VI"
"23295","VI_037_868","=laughs","laughs","laugh","NOUN",5.451612903,"VI"
"23296","VI_037_868","good job","good","good","ADJ",3.375,"VI"
"23297","VI_037_868","good job","job","job","NOUN",3.644444444,"VI"
"23298","VI_037_868","oh its time for medicine","time","time","NOUN",2.666666667,"VI"
"23299","VI_037_868","oh its time for medicine","medicine","medicine","NOUN",5.32,"VI"
"23300","VI_037_868","okay up up lets go get medicine","okay","okay","VERB",2.978723404,"VI"
"23301","VI_037_868","okay up up lets go get medicine","lets","let","NOUN",2.857142857,"VI"
"23302","VI_037_868","okay up up lets go get medicine","go","go","VERB",3.444444444,"VI"
"23303","VI_037_868","okay up up lets go get medicine","get","get","VERB",3.423076923,"VI"
"23304","VI_037_868","okay up up lets go get medicine","medicine","medicine","NOUN",5.32,"VI"
"23305","VI_037_868","nice job","nice","nice","ADJ",3.173913043,"VI"
"23306","VI_037_868","nice job","job","job","NOUN",3.644444444,"VI"
"23307","VI_037_868","are you so big","so","so","ADV",2.04,"VI"
"23308","VI_037_868","are you so big","big","big","ADJ",4,"VI"
"23309","VI_037_868","say so big Mom","say","say","VERB",2.933333333,"VI"
"23310","VI_037_868","say so big Mom","so","so","ADV",2.04,"VI"
"23311","VI_037_868","say so big Mom","big","big","ADJ",4,"VI"
"23312","VI_037_868","say so big Mom","Mom","mom","NOUN",6.5,"VI"
"23313","VI_037_868","sit in your seat seat seat","sit","sit","VERB",5.6,"VI"
"23314","VI_037_868","sit in your seat seat seat","seat","seat","NOUN",6.0625,"VI"
"23315","VI_037_868","sit in your seat seat seat","seat","seat","NOUN",6.0625,"VI"
"23316","VI_037_868","sit in your seat seat seat","seat","seat","NOUN",6.0625,"VI"
"23317","VI_037_868","hands up please","hands","hand","NOUN",6.75,"VI"
"23318","VI_037_868","hands up please","up","up","ADV",3.962962963,"VI"
"23319","VI_037_868","xxx fingers","fingers","finger","NOUN",6.956521739,"VI"
"23320","VI_037_868","xxx your fingers dont want to get pinched","fingers","finger","NOUN",6.956521739,"VI"
"23321","VI_037_868","xxx your fingers dont want to get pinched","want","want","VERB",3.375,"VI"
"23322","VI_037_868","xxx your fingers dont want to get pinched","get","get","VERB",3.423076923,"VI"
"23323","VI_037_868","xxx your fingers dont want to get pinched","pinched","pinch","VERB",4,"VI"
"23324","VI_037_868","good job","good","good","ADJ",3.375,"VI"
"23325","VI_037_868","good job","job","job","NOUN",3.644444444,"VI"
"23326","VI_037_868","<time for medicine do do do> = sings","time","time","NOUN",2.666666667,"VI"
"23327","VI_037_868","<time for medicine do do do> = sings","medicine","medicine","NOUN",5.32,"VI"
"23328","VI_037_868","<time for medicine do do do> = sings","do","do","NOUN",3.674418605,"VI"
"23329","VI_037_868","<time for medicine do do do> = sings","do","do","VERB",3.674418605,"VI"
"23330","VI_037_868","=sings here you go","here","here","ADV",3.714285714,"VI"
"23331","VI_037_868","=sings here you go","go","go","VERB",3.444444444,"VI"
"23332","VI_037_868","nice job","nice","nice","ADJ",3.173913043,"VI"
"23333","VI_037_868","nice job","job","job","NOUN",3.644444444,"VI"
"23334","VI_037_868","you are so big","so","so","ADV",2.04,"VI"
"23335","VI_037_868","you are so big","big","big","ADJ",4,"VI"
"23336","VI_037_868","did you hear a kitty","hear","hear","VERB",3.62962963,"VI"
"23337","VI_037_868","did you hear a kitty","kitty","kitty","NOUN",6.576923077,"VI"
"23338","VI_037_868","meow","meow","meow","NOUN",3.379310345,"VI"
"23339","VI_037_868","<I dont know what to do I> = sings","know","know","VERB",3.615384615,"VI"
"23340","VI_037_868","<I dont know what to do I> = sings","do","do","VERB",3.674418605,"VI"
"23341","VI_037_868","are you having so much fun","having","have","VERB",2.977777778,"VI"
"23342","VI_037_868","are you having so much fun","so","so","ADV",2.04,"VI"
"23343","VI_037_868","are you having so much fun","much","much","ADJ",2.533333333,"VI"
"23344","VI_037_868","are you having so much fun","fun","fun","NOUN",3.970588235,"VI"
"23345","VI_037_868","is this fun","fun","fun","NOUN",3.970588235,"VI"
"23346","VI_037_868","=laughs","laughs","laugh","NOUN",5.451612903,"VI"
"23347","VI_037_868","you dont say","say","say","VERB",2.933333333,"VI"
"23348","VI_037_868","youre a wild baby","youre","your","VERB",4,"VI"
"23349","VI_037_868","youre a wild baby","wild","wild","ADJ",2.88,"VI"
"23350","VI_037_868","youre a wild baby","baby","baby","NOUN",6.020833333,"VI"
"23351","VI_037_868","Im just telling you like it is kiddo","just","just","ADV",2.068181818,"VI"
"23352","VI_037_868","Im just telling you like it is kiddo","telling","tell","VERB",3.209302326,"VI"
"23353","VI_037_868","lets try not to get","lets","let","NOUN",2.857142857,"VI"
"23354","VI_037_868","lets try not to get","try","try","VERB",3.791666667,"VI"
"23355","VI_037_868","lets try not to get","not","not","ADV",2.833333333,"VI"
"23356","VI_037_868","lets try not to get","get","get","VERB",3.423076923,"VI"
"23357","VI_037_868","stuff all over yourself","stuff","stuff","NOUN",4.515151515,"VI"
"23358","VI_037_868","stuff all over yourself","all","all","ADV",2.64516129,"VI"
"23359","VI_037_868","nice job","nice","nice","ADJ",3.173913043,"VI"
"23360","VI_037_868","nice job","job","job","NOUN",3.644444444,"VI"
"23361","VI_037_868","mm spaghetti","spaghetti","spaghetti","NOUN",6.470588235,"VI"
"23362","VI_037_868","we love spaghetti","love","love","VERB",4.395759717,"VI"
"23363","VI_037_868","we love spaghetti","spaghetti","spaghetti","NOUN",6.470588235,"VI"
"23364","VI_037_868","=chews","chews","chew","NOUN",5.057142857,"VI"
"23365","VI_037_868","<ma ma> = imitates","ma","ma","NOUN",4.166666667,"VI"
"23366","VI_037_868","good job with those bites","good","good","ADJ",3.375,"VI"
"23367","VI_037_868","good job with those bites","job","job","NOUN",3.644444444,"VI"
"23368","VI_037_868","good job with those bites","bites","bite","NOUN",5.153846154,"VI"
"23369","VI_037_868","excuse me","excuse","excuse","VERB",2.56,"VI"
"23370","VI_037_868","<lets go lets go> = sings","lets","let","NOUN",2.857142857,"VI"
"23371","VI_037_868","<lets go lets go> = sings","go","go","VERB",3.444444444,"VI"
"23372","VI_037_868","<lets go lets go> = sings","lets","let","NOUN",2.857142857,"VI"
"23373","VI_037_868","<lets go lets go> = sings","go","go","VERB",3.444444444,"VI"
"23374","VI_037_868","<many kids in a house so lets turn the sound up> = sings","many","many","ADJ",2.6,"VI"
"23375","VI_037_868","<many kids in a house so lets turn the sound up> = sings","kids","kid","NOUN",6.72,"VI"
"23376","VI_037_868","<many kids in a house so lets turn the sound up> = sings","house","house","NOUN",5.9375,"VI"
"23377","VI_037_868","<many kids in a house so lets turn the sound up> = sings","so","so","ADV",2.04,"VI"
"23378","VI_037_868","<many kids in a house so lets turn the sound up> = sings","lets","let","NOUN",2.857142857,"VI"
"23379","VI_037_868","<many kids in a house so lets turn the sound up> = sings","turn","turn","VERB",2.933333333,"VI"
"23380","VI_037_868","<many kids in a house so lets turn the sound up> = sings","sound","sound","NOUN",4.581395349,"VI"
"23381","VI_037_868","<you know why I think its time for a grandkid round up> = sings","know","know","VERB",3.615384615,"VI"
"23382","VI_037_868","<you know why I think its time for a grandkid round up> = sings","why","why","ADV",3.038461538,"VI"
"23383","VI_037_868","<you know why I think its time for a grandkid round up> = sings","think","think","VERB",3.518518519,"VI"
"23384","VI_037_868","<you know why I think its time for a grandkid round up> = sings","time","time","NOUN",2.666666667,"VI"
"23385","VI_037_868","<you know why I think its time for a grandkid round up> = sings","round","round","ADV",3.32,"VI"
"23386","VI_037_868","<you know why I think its time for a grandkid round up> = sings","up","up","ADV",3.962962963,"VI"
"23387","VI_037_868","=gasps I see another corgi","gasps","gasp","NOUN",3.035714286,"VI"
"23388","VI_037_868","=gasps I see another corgi","see","see","VERB",4.692307692,"VI"
"23389","VI_037_868","oh my goodness","goodness","goodness","NOUN",2.928571429,"VI"
"23390","VI_037_868","<gets a gift today> = sings","gets","get","VERB",3.423076923,"VI"
"23391","VI_037_868","<gets a gift today> = sings","gift","gift","NOUN",6.434782609,"VI"
"23392","VI_037_868","<gets a gift today> = sings","today","today","NOUN",4.034482759,"VI"
"23393","VI_037_868","one two three and done","done","done","VERB",3.612244898,"VI"
"23394","VI_037_868","<the perfect golden child> = sings","perfect","perfect","ADJ",3,"VI"
"23395","VI_037_868","<the perfect golden child> = sings","golden","golden","ADJ",2.130434783,"VI"
"23396","VI_037_868","<the perfect golden child> = sings","child","child","NOUN",5.964285714,"VI"
"23397","VI_037_868","<strong the beauty and the brawn do no wrong> = sings","strong","strong","ADJ",3.12195122,"VI"
"23398","VI_037_868","<strong the beauty and the brawn do no wrong> = sings","beauty","beauty","NOUN",2.5,"VI"
"23399","VI_037_868","<strong the beauty and the brawn do no wrong> = sings","do","do","VERB",3.674418605,"VI"
"23400","VI_037_868","<strong the beauty and the brawn do no wrong> = sings","wrong","wrong","NOUN",2.961538462,"VI"
"23401","VI_037_868","wow good job","wow","wow","ADJ",2.8,"VI"
"23402","VI_037_868","wow good job","good","good","ADJ",3.375,"VI"
"23403","VI_037_868","wow good job","job","job","NOUN",3.644444444,"VI"
"23404","VI_037_868","good job","good","good","ADJ",3.375,"VI"
"23405","VI_037_868","good job","job","job","NOUN",3.644444444,"VI"
"23406","VI_037_868","hello toes","toes","toe","NOUN",6.72,"VI"
"23407","VI_037_868","do you want one more bite","want","want","VERB",3.375,"VI"
"23408","VI_037_868","do you want one more bite","more","more","ADJ",3.565217391,"VI"
"23409","VI_037_868","do you want one more bite","bite","bite","NOUN",5.153846154,"VI"
"23410","VI_037_868","youre all done","done","done","ADJ",3.612244898,"VI"
"23411","VI_037_868","that is perfect","perfect","perfect","ADJ",3,"VI"
"23412","VI_037_868","thank you for telling me","thank","thank","VERB",3.458333333,"VI"
"23413","VI_037_868","thank you for telling me","telling","tell","VERB",3.209302326,"VI"
"23414","VI_037_868","you are so big","so","so","ADV",2.04,"VI"
"23415","VI_037_868","you are so big","big","big","ADJ",4,"VI"
"23416","VI_037_868","youre so big","youre","your","VERB",4,"VI"
"23417","VI_037_868","youre so big","so","so","ADV",2.04,"VI"
"23418","VI_037_868","youre so big","big","big","ADJ",4,"VI"
"23419","VI_037_868","can we wipe face","wipe","wipe","VERB",4.608695652,"VI"
"23420","VI_037_868","can we wipe face","face","face","NOUN",6.730769231,"VI"
"23421","VI_037_868","wipe face","wipe","wipe","NOUN",4.608695652,"VI"
"23422","VI_037_868","wipe face","face","face","NOUN",6.730769231,"VI"
"23423","VI_037_868","very good job","very","very","ADV",2.035714286,"VI"
"23424","VI_037_868","very good job","good","good","ADJ",3.375,"VI"
"23425","VI_037_868","very good job","job","job","NOUN",3.644444444,"VI"
"23426","VI_037_868","oh you are doing so good with this","doing","do","VERB",3.674418605,"VI"
"23427","VI_037_868","oh you are doing so good with this","so","so","ADV",2.04,"VI"
"23428","VI_037_868","oh you are doing so good with this","good","good","ADJ",3.375,"VI"
"23429","VI_037_868","youre being really good today","really","really","ADV",3.24,"VI"
"23430","VI_037_868","youre being really good today","good","good","ADJ",3.375,"VI"
"23431","VI_037_868","youre being really good today","today","today","NOUN",4.034482759,"VI"
"23432","VI_037_868","I bet our friends who get to listen to our day","bet","bet","VERB",2.111111111,"VI"
"23433","VI_037_868","I bet our friends who get to listen to our day","friends","friend","NOUN",6.391304348,"VI"
"23434","VI_037_868","I bet our friends who get to listen to our day","get","get","VERB",3.423076923,"VI"
"23435","VI_037_868","I bet our friends who get to listen to our day","listen","listen","VERB",3.652173913,"VI"
"23436","VI_037_868","I bet our friends who get to listen to our day","day","day","NOUN",4.555555556,"VI"
"23437","VI_037_868","<are very grateful that youre not being a butthead> = whispers","very","very","ADV",2.035714286,"VI"
"23438","VI_037_868","<are very grateful that youre not being a butthead> = whispers","grateful","grateful","ADJ",2.5,"VI"
"23439","VI_037_868","<are very grateful that youre not being a butthead> = whispers","not","not","ADV",2.833333333,"VI"
"23440","VI_037_868","<ba doo ba doo ba doo ba doo> = vocalizes","doo","do","NOUN",3.674418605,"VI"
"23441","VI_037_868","<ba doo ba doo ba doo ba doo> = vocalizes","doo","do","NOUN",3.674418605,"VI"
"23442","VI_037_868","<ba doo ba doo ba doo ba doo> = vocalizes","doo","do","NOUN",3.674418605,"VI"
"23443","VI_037_868","<ba doo ba doo ba doo ba doo> = vocalizes","doo","do","NOUN",3.674418605,"VI"
"23444","VI_037_868","<huh> = gasps","gasps","gasp","NOUN",3.035714286,"VI"
"23445","VI_037_868","open","open","open","ADJ",3.577777778,"VI"
"23446","VI_037_868","shut","shut","shut","ADJ",3.36,"VI"
"23447","VI_037_868","open shut open shut open shut open shut open shut","open","open","ADJ",3.577777778,"VI"
"23448","VI_037_868","open shut open shut open shut open shut open shut","shut","shut","ADJ",3.36,"VI"
"23449","VI_037_868","open shut open shut open shut open shut open shut","open","open","ADJ",3.577777778,"VI"
"23450","VI_037_868","open shut open shut open shut open shut open shut","shut","shut","ADJ",3.36,"VI"
"23451","VI_037_868","open shut open shut open shut open shut open shut","open","open","ADJ",3.577777778,"VI"
"23452","VI_037_868","open shut open shut open shut open shut open shut","shut","shut","ADJ",3.36,"VI"
"23453","VI_037_868","open shut open shut open shut open shut open shut","open","open","ADJ",3.577777778,"VI"
"23454","VI_037_868","open shut open shut open shut open shut open shut","shut","shut","ADJ",3.36,"VI"
"23455","VI_037_868","open shut open shut open shut open shut open shut","open","open","ADJ",3.577777778,"VI"
"23456","VI_037_868","open shut open shut open shut open shut open shut","shut","shut","NOUN",3.36,"VI"
"23457","VI_037_868","open","open","open","ADJ",3.577777778,"VI"
"23458","VI_037_868","can you say","say","say","VERB",2.933333333,"VI"
"23459","VI_037_868","open","open","open","ADJ",3.577777778,"VI"
"23460","VI_037_868","shut","shut","shut","ADJ",3.36,"VI"
"23461","VI_037_868","you say","say","say","VERB",2.933333333,"VI"
"23462","VI_037_868","open shut","open","open","ADJ",3.577777778,"VI"
"23463","VI_037_868","open shut","shut","shut","NOUN",3.36,"VI"
"23464","VI_037_868","open shut open shut open shut open shut <xxx> = makesnoises","open","open","ADJ",3.577777778,"VI"
"23465","VI_037_868","open shut open shut open shut open shut <xxx> = makesnoises","shut","shut","ADJ",3.36,"VI"
"23466","VI_037_868","open shut open shut open shut open shut <xxx> = makesnoises","open","open","ADJ",3.577777778,"VI"
"23467","VI_037_868","open shut open shut open shut open shut <xxx> = makesnoises","shut","shut","ADJ",3.36,"VI"
"23468","VI_037_868","open shut open shut open shut open shut <xxx> = makesnoises","open","open","ADJ",3.577777778,"VI"
"23469","VI_037_868","open shut open shut open shut open shut <xxx> = makesnoises","shut","shut","ADJ",3.36,"VI"
"23470","VI_037_868","open shut open shut open shut open shut <xxx> = makesnoises","open","open","ADJ",3.577777778,"VI"
"23471","VI_037_868","open shut open shut open shut open shut <xxx> = makesnoises","shut","shut","NOUN",3.36,"VI"
"23472","VI_037_868","you say Juneau","say","say","VERB",2.933333333,"VI"
"23473","VI_037_868","open","open","open","ADJ",3.577777778,"VI"
"23474","VI_037_868","open","open","open","ADJ",3.577777778,"VI"
"23475","VI_037_868","you say","say","say","VERB",2.933333333,"VI"
"23476","VI_037_868","shut","shut","shut","ADJ",3.36,"VI"
"23477","VI_037_868","open shut open shut","open","open","ADJ",3.577777778,"VI"
"23478","VI_037_868","open shut open shut","shut","shut","ADJ",3.36,"VI"
"23479","VI_037_868","open shut open shut","open","open","ADJ",3.577777778,"VI"
"23480","VI_037_868","open shut open shut","shut","shut","NOUN",3.36,"VI"
"23481","VI_037_868","=laughs","laughs","laugh","NOUN",5.451612903,"VI"
"23482","VI_037_868","open shut","open","open","ADJ",3.577777778,"VI"
"23483","VI_037_868","open shut","shut","shut","NOUN",3.36,"VI"
"23484","VI_037_868","open shut","open","open","ADJ",3.577777778,"VI"
"23485","VI_037_868","open shut","shut","shut","NOUN",3.36,"VI"
"23486","VI_037_868","do you want more","want","want","VERB",3.375,"VI"
"23487","VI_037_868","do you want more","more","more","ADJ",3.565217391,"VI"
"23488","VI_037_868","was funny sound","funny","funny","ADJ",3.653846154,"VI"
"23489","VI_037_868","was funny sound","sound","sound","NOUN",4.581395349,"VI"
"23490","VI_037_868","you can play with your toys for a little bit","play","play","VERB",5.461538462,"VI"
"23491","VI_037_868","you can play with your toys for a little bit","toys","toy","NOUN",7,"VI"
"23492","VI_037_868","you can play with your toys for a little bit","little","little","ADJ",3.4,"VI"
"23493","VI_037_868","you can play with your toys for a little bit","bit","bit","NOUN",3.52,"VI"
"23494","VI_037_868","and then its <snack time> = sings","then","then","ADV",2.086956522,"VI"
"23495","VI_037_868","and then its <snack time> = sings","snack","snack","NOUN",6.608695652,"VI"
"23496","VI_037_868","and then its <snack time> = sings","time","time","NOUN",2.666666667,"VI"
"23497","VI_037_868","Im only going to the bathroom","only","only","ADV",2.787878788,"VI"
"23498","VI_037_868","Im only going to the bathroom","going","go","VERB",3.444444444,"VI"
"23499","VI_037_868","Im only going to the bathroom","bathroom","bathroom","NOUN",6.239130435,"VI"
"23500","VI_037_868","<he he he> = laughs youre just making up sounds now","laughs","laugh","VERB",5.451612903,"VI"
"23501","VI_037_868","<he he he> = laughs youre just making up sounds now","just","just","ADV",2.068181818,"VI"
"23502","VI_037_868","<he he he> = laughs youre just making up sounds now","making","make","VERB",3.32,"VI"
"23503","VI_037_868","<he he he> = laughs youre just making up sounds now","sounds","sound","NOUN",4.581395349,"VI"
"23504","VI_037_868","<he he he> = laughs youre just making up sounds now","now","now","ADV",3.115384615,"VI"
"23505","VI_037_868","=laughs","laughs","laugh","NOUN",5.451612903,"VI"
"23506","VI_037_868","what sound does a horsey make","sound","sound","NOUN",4.581395349,"VI"
"23507","VI_037_868","what sound does a horsey make","make","make","VERB",3.32,"VI"
"23508","VI_037_868","I dont think thats it","think","think","VERB",3.518518519,"VI"
"23509","VI_037_868","I think that might be close","think","think","VERB",3.518518519,"VI"
"23510","VI_037_868","I think that might be close","close","close","ADJ",3.76,"VI"
"23511","VI_037_868","I havent heard a horse in a long time","heard","hear","VERB",3.62962963,"VI"
"23512","VI_037_868","I havent heard a horse in a long time","horse","horse","NOUN",5.40625,"VI"
"23513","VI_037_868","I havent heard a horse in a long time","long","long","ADJ",3.44,"VI"
"23514","VI_037_868","I havent heard a horse in a long time","time","time","NOUN",2.666666667,"VI"
"23515","VI_037_868","how about","how","how","ADV",2.62962963,"VI"
"23516","VI_037_868","how about","about","about","ADV",2.444444444,"VI"
"23517","VI_037_868","there we go","there","there","ADV",2.958333333,"VI"
"23518","VI_037_868","there we go","go","go","VERB",3.444444444,"VI"
"23519","VI_037_868","<he he he> = laughs good job","laughs","laugh","VERB",5.451612903,"VI"
"23520","VI_037_868","<he he he> = laughs good job","good","good","ADJ",3.375,"VI"
"23521","VI_037_868","<he he he> = laughs good job","job","job","NOUN",3.644444444,"VI"
"23522","VI_037_868","thats a","thats","that","NOUN",2.407407407,"VI"
"23523","VI_037_868","ha ha horse","horse","horse","NOUN",5.40625,"VI"
"23524","VI_037_868","good job","good","good","ADJ",3.375,"VI"
"23525","VI_037_868","good job","job","job","NOUN",3.644444444,"VI"
"23526","VI_037_868","oh that was so good","so","so","ADV",2.04,"VI"
"23527","VI_037_868","oh that was so good","good","good","ADJ",3.375,"VI"
"23528","VI_037_868","how about","how","how","ADV",2.62962963,"VI"
"23529","VI_037_868","how about","about","about","ADV",2.444444444,"VI"
"23530","VI_037_868","cow","cow","cow","NOUN",4.96969697,"VI"
"23531","VI_037_868","very good","very","very","ADV",2.035714286,"VI"
"23532","VI_037_868","very good","good","good","ADJ",3.375,"VI"
"23533","VI_037_868","=laughs","laughs","laugh","NOUN",5.451612903,"VI"
"23534","VI_037_868","how about a chicken","how","how","ADV",2.62962963,"VI"
"23535","VI_037_868","how about a chicken","chicken","chicken","NOUN",6.142857143,"VI"
"23536","VI_037_868","yeah chick","chick","chick","VERB",4.382978723,"VI"
"23537","VI_037_868","wow that was so good","so","so","ADV",2.04,"VI"
"23538","VI_037_868","wow that was so good","good","good","ADJ",3.375,"VI"
"23539","VI_037_868","can you tell me what sound a chicken makes","tell","tell","VERB",3.209302326,"VI"
"23540","VI_037_868","can you tell me what sound a chicken makes","sound","sound","VERB",4.581395349,"VI"
"23541","VI_037_868","can you tell me what sound a chicken makes","chicken","chicken","NOUN",6.142857143,"VI"
"23542","VI_037_868","can you tell me what sound a chicken makes","makes","make","VERB",3.32,"VI"
"23543","VI_037_868","no thats a cow silly","cow","cow","NOUN",4.96969697,"VI"
"23544","VI_037_868","no thats a cow silly","silly","silly","ADV",4.16,"VI"
"23545","VI_037_868","a chicken goes","chicken","chicken","NOUN",6.142857143,"VI"
"23546","VI_037_868","a chicken goes","goes","go","VERB",3.444444444,"VI"
"23547","VI_037_868","that sounded more like a duck","sounded","sound","VERB",4.581395349,"VI"
"23548","VI_037_868","that sounded more like a duck","more","more","ADV",3.565217391,"VI"
"23549","VI_037_868","that sounded more like a duck","duck","duck","NOUN",5.111111111,"VI"
"23550","VI_037_868","I mean","mean","mean","VERB",3.071428571,"VI"
"23551","VI_037_868","how about","how","how","ADV",2.62962963,"VI"
"23552","VI_037_868","how about","about","about","ADV",2.444444444,"VI"
"23553","VI_037_868","a kitty cat","kitty","kitty","NOUN",6.576923077,"VI"
"23554","VI_037_868","a kitty cat","cat","cat","NOUN",6.111111111,"VI"
"23555","VI_037_868","Thea go meow","go","go","VERB",3.444444444,"VI"
"23556","VI_037_868","Thea go meow","meow","meow","ADV",3.379310345,"VI"
"23557","VI_037_868","<hm hm hm> = laughs good job baby","laughs","laugh","VERB",5.451612903,"VI"
"23558","VI_037_868","<hm hm hm> = laughs good job baby","good","good","ADJ",3.375,"VI"
"23559","VI_037_868","<hm hm hm> = laughs good job baby","job","job","NOUN",3.644444444,"VI"
"23560","VI_037_868","<hm hm hm> = laughs good job baby","baby","baby","NOUN",6.020833333,"VI"
"23561","VI_037_868","how about sleepy Gimli over there","how","how","ADV",2.62962963,"VI"
"23562","VI_037_868","how about sleepy Gimli over there","sleepy","sleepy","ADJ",3.555555556,"VI"
"23563","VI_037_868","how about sleepy Gimli over there","there","there","ADV",2.958333333,"VI"
"23564","VI_037_868","is that his name when hes confused","is","be","VERB",3.441176471,"VI"
"23565","VI_037_868","is that his name when hes confused","name","name","NOUN",3.75,"VI"
"23566","VI_037_868","is that his name when hes confused","when","when","ADV",2.217391304,"VI"
"23567","VI_037_868","here","here","here","ADV",3.714285714,"VI"
"23568","VI_037_868","whatre you doing","doing","do","VERB",3.674418605,"VI"
"23569","VI_037_868","whered it go","whered","where","VERB",2.48,"VI"
"23570","VI_037_868","whered it go","go","go","VERB",3.444444444,"VI"
"23571","VI_037_868","whered it go","whered","where","VERB",2.48,"VI"
"23572","VI_037_868","whered it go","go","go","VERB",3.444444444,"VI"
"23573","VI_037_868","what are you doing","doing","do","VERB",3.674418605,"VI"
"23574","VI_037_868","can I have that","have","have","VERB",2.977777778,"VI"
"23575","VI_037_868","=laughs","laughs","laugh","NOUN",5.451612903,"VI"
"23576","VI_037_868","hurry hurry hell be here soon","hurry","hurry","VERB",3.458333333,"VI"
"23577","VI_037_868","hurry hurry hell be here soon","hurry","hurry","ADJ",3.458333333,"VI"
"23578","VI_037_868","hurry hurry hell be here soon","here","here","ADV",3.714285714,"VI"
"23579","VI_037_868","hurry hurry hell be here soon","soon","soon","ADV",3.458333333,"VI"
"23580","VI_037_868","heres more words","heres","here","VERB",3.714285714,"VI"
"23581","VI_037_868","heres more words","more","more","ADJ",3.565217391,"VI"
"23582","VI_037_868","heres more words","words","word","NOUN",3.76,"VI"
"23583","VI_037_868","that you can touch","touch","touch","VERB",4.869565217,"VI"
"23584","VI_037_868","nice job","nice","nice","ADJ",3.173913043,"VI"
"23585","VI_037_868","nice job","job","job","NOUN",3.644444444,"VI"
"23586","VI_037_868","the tiny bears are at the table","tiny","tiny","ADJ",3.481481481,"VI"
"23587","VI_037_868","the tiny bears are at the table","bears","bear","NOUN",4.25,"VI"
"23588","VI_037_868","the tiny bears are at the table","table","table","NOUN",6.575757576,"VI"
"23589","VI_037_868","four small bears measure and pour","small","small","ADJ",4.206896552,"VI"
"23590","VI_037_868","four small bears measure and pour","bears","bear","NOUN",4.25,"VI"
"23591","VI_037_868","four small bears measure and pour","measure","measure","VERB",3.565217391,"VI"
"23592","VI_037_868","four small bears measure and pour","pour","pour","VERB",4.647058824,"VI"
"23593","VI_037_868","who can they be baking for","baking","bake","VERB",4.566666667,"VI"
"23594","VI_037_868","not the little girl who farts on her mom","little","little","ADJ",3.4,"VI"
"23595","VI_037_868","not the little girl who farts on her mom","girl","girl","NOUN",5.52173913,"VI"
"23596","VI_037_868","not the little girl who farts on her mom","mom","mom","NOUN",6.5,"VI"
"23597","VI_037_868","I think","think","think","VERB",3.518518519,"VI"
"23598","VI_037_868","a knock at the door","knock","knock","NOUN",4.96969697,"VI"
"23599","VI_037_868","a knock at the door","door","door","NOUN",6.791666667,"VI"
"23600","VI_037_868","its big brown bear","big","big","ADJ",4,"VI"
"23601","VI_037_868","its big brown bear","brown","brown","ADJ",4.76,"VI"
"23602","VI_037_868","its big brown bear","bear","bear","NOUN",4.25,"VI"
"23603","VI_037_868","he calls","calls","call","VERB",3.633333333,"VI"
"23604","VI_037_868","what smells so good in there","smells","smell","VERB",4.466666667,"VI"
"23605","VI_037_868","what smells so good in there","so","so","ADV",2.04,"VI"
